ID,signup_ym,birth_year,annual_income,marital_status,children,Recency,amount_alcohol,amount_fruit,amount_meat,amount_fish,amount_snack,amount_general,Monetary,num_purchase_web,num_purchase_store,num_purchase_discount,Frequency,promotion_1,promotion_2,promotion_3,promotion_4,promotion_5,promotion_6,revenue
8624,21.May,1966,105716000,배우자 있음,0,61,237900,42900,640900,76700,133900,74100,1206400,4,10,1,15,0,0,0,0,0,0,11
5011,22.Jan,1971,88553400,이혼,1,51,773500,29900,159900,13000,29900,200200,1206400,8,4,2,14,0,0,0,0,0,0,11
3643,22.Jun,1982,82167800,배우자 있음,0,65,975000,10400,162500,14300,10400,33800,1206400,4,6,1,11,0,0,0,0,1,0,11
1459,21.Feb,1974,89781900,배우자 있음,1,16,865800,45500,161200,89700,10400,33800,1206400,5,5,1,11,0,0,0,0,0,0,11
7851,21.Dec,1957,91214500,사별,0,60,209300,0,328900,258700,248300,158600,1203800,3,11,1,15,0,0,0,0,0,0,11
10286,22.May,1970,108829500,배우자 있음,0,2,413400,10400,529100,195000,45500,10400,1203800,2,13,1,16,0,0,0,0,0,0,11
3762,21.Jun,1994,90827100,미혼,0,30,254800,0,665600,42900,169000,70200,1202500,3,8,1,12,1,0,0,0,0,1,11
10678,22.Feb,1967,92601600,배우자 있음,1,91,848900,22100,221000,44200,33800,22100,1192100,11,10,2,23,0,0,0,0,0,0,11
3924,22.Jun,1973,75285600,이혼,1,34,1041300,0,104000,0,0,45500,1190800,8,12,5,25,0,0,0,1,0,0,11
10882,21.Feb,1984,70015400,배우자 있음,1,50,529100,68900,287300,75400,195000,33800,1189500,4,6,4,14,0,0,0,0,0,0,11
8093,22.Sep,1977,103654200,배우자 있음,0,72,743600,10400,301600,29900,80600,22100,1188200,4,6,1,11,1,0,0,0,0,0,11
4339,22.Mar,1978,87558900,배우자 있음,1,37,912600,22100,196300,0,10400,45500,1186900,5,12,5,22,0,0,0,0,0,0,11
2683,21.May,1977,68136900,배우자 있음,2,56,383500,137800,352300,97500,127400,84500,1183000,6,12,4,22,0,0,0,0,0,0,11
3283,22.Apr,1980,92211600,배우자 있음,1,57,260000,250900,130000,59800,240500,240500,1181700,6,12,2,20,0,0,0,0,0,0,11
4391,21.Jul,1976,82993300,이혼,1,64,825500,19500,130000,26000,9100,170300,1180400,9,9,1,19,0,0,0,0,0,0,11
6283,21.Jul,1976,82993300,이혼,1,64,825500,19500,130000,26000,9100,170300,1180400,9,9,1,19,0,0,0,0,0,0,11
3421,21.Jul,1976,82993300,이혼,1,64,825500,19500,130000,26000,9100,170300,1180400,9,9,1,19,0,0,0,0,0,0,11
10128,21.Sep,1966,70170100,배우자 있음,1,21,806000,20800,214500,0,31200,106600,1179100,5,12,5,22,0,0,0,0,0,0,11
9284,21.Sep,1966,70170100,배우자 있음,1,21,806000,20800,214500,0,31200,106600,1179100,5,12,5,22,0,0,0,0,0,0,11
2666,22.May,1980,99104200,배우자 있음,1,21,674700,65000,217100,169000,0,53300,1179100,8,11,1,20,0,0,0,1,0,0,11
564,20.Oct,1989,74018100,배우자 있음,1,81,969800,10400,162500,14300,10400,10400,1177800,8,9,7,24,0,0,0,1,0,1,11
2875,22.May,1986,87129900,배우자 있음,0,93,577200,57200,496600,14300,10400,22100,1177800,3,13,1,17,0,0,0,0,0,0,11
3463,22.Sep,1983,90067900,배우자 있음,1,41,876200,80600,174200,0,33800,10400,1175200,7,13,4,24,0,0,0,0,0,0,11
1272,21.Jan,1973,71825000,미혼,1,49,863200,75400,107900,41600,0,85800,1173900,7,10,4,21,0,0,0,0,0,0,11
2968,21.Apr,1951,63632400,이혼,0,53,568100,10400,267800,208000,63700,54600,1172600,7,5,2,14,0,0,1,0,0,1,11
5278,22.Apr,1972,106891200,배우자 있음,0,83,399100,33800,468000,179400,40300,52000,1172600,6,5,1,12,1,0,0,0,0,0,11
8800,21.Apr,1951,63632400,이혼,0,53,568100,10400,267800,208000,63700,54600,1172600,7,5,2,14,0,0,1,0,0,1,11
6457,22.Aug,1984,84359600,이혼,1,77,685100,31200,299000,41600,31200,84500,1172600,6,12,2,20,0,0,0,0,0,0,11
8439,22.Sep,1972,82425200,배우자 있음,2,97,954200,33800,91000,14300,57200,22100,1172600,6,4,2,12,1,0,0,0,0,0,11
6200,21.Jul,1959,98673900,배우자 있음,1,50,442000,140400,240500,169000,49400,130000,1171300,6,9,2,17,0,0,0,0,0,0,11
6142,21.Nov,1951,84594900,배우자 있음,0,65,817700,22100,230100,89700,0,10400,1170000,5,5,1,11,0,0,0,0,0,0,11
9426,21.Apr,1972,75800400,미혼,1,77,898300,0,89700,13000,0,169000,1170000,2,3,4,9,0,0,0,0,0,0,11
4138,22.Aug,1970,99611200,미혼,1,68,534300,137800,191100,70200,149500,85800,1168700,5,7,1,13,0,0,1,0,0,0,11
2426,20.Dec,1972,102472500,이혼,0,35,627900,96200,148200,219700,48100,23400,1163500,5,13,1,19,0,0,0,0,0,1,11
4122,20.Nov,1983,102966500,배우자 있음,0,73,655200,29900,152100,232700,36400,57200,1163500,6,4,1,11,1,0,0,0,0,1,11
10711,21.Dec,1953,90681500,배우자 있음,0,23,282100,100100,484900,144300,29900,120900,1162200,3,12,1,16,0,0,0,0,0,0,11
1992,22.Mar,1972,78776100,배우자 있음,1,2,678600,0,334100,41600,20800,85800,1160900,2,8,4,14,1,0,0,0,0,1,11
5185,21.May,1963,96548400,배우자 있음,0,83,258700,85800,409500,126100,226200,53300,1159600,4,5,1,10,0,0,0,0,0,0,11
3916,20.Nov,1979,64049700,배우자 있음,1,92,830700,10400,215800,14300,10400,75400,1157000,7,12,3,22,0,0,0,0,0,0,11
10681,22.Apr,1978,81205800,배우자 있음,1,13,167700,167700,336700,218400,157300,107900,1155700,6,12,5,23,0,0,0,0,0,0,11
5156,22.Apr,1978,81205800,배우자 있음,1,13,167700,167700,336700,218400,157300,107900,1155700,6,12,5,23,0,0,0,0,0,0,11
1012,21.May,1960,80369900,미혼,1,26,679900,9100,174200,48100,18200,219700,1149200,8,10,4,22,0,0,0,0,0,0,11
10299,21.Feb,1977,62712000,미혼,0,73,505700,118300,322400,83200,63700,53300,1146600,6,13,3,22,0,0,0,0,0,1,11
10099,22.Jan,1992,72064200,배우자 있음,1,21,309400,149500,279500,219700,89700,98800,1146600,5,13,3,21,0,0,0,0,0,0,11
5847,21.Aug,1977,90871300,이혼,1,95,405600,27300,267800,132600,119600,193700,1146600,7,10,3,20,0,0,0,0,0,0,11
9166,21.Nov,1976,83157100,배우자 있음,1,57,503100,109200,183300,94900,45500,210600,1146600,4,12,3,19,0,0,0,0,0,0,11
5221,21.Feb,1965,68707600,배우자 있음,1,93,928200,10400,128700,14300,0,61100,1142700,10,5,4,19,0,0,1,0,0,0,11
9949,21.Jan,1984,77751700,배우자 있음,2,36,777400,20800,183300,41600,53300,63700,1140100,3,6,3,12,0,0,0,0,0,0,11
3498,21.Feb,1984,72051200,배우자 있음,1,6,600600,79300,239200,13000,68900,139100,1140100,7,9,4,20,0,0,1,0,0,1,11
9323,20.Dec,1957,64885600,배우자 있음,1,5,676000,10400,289900,41600,63700,54600,1136200,10,7,4,21,0,0,1,0,0,1,11
1146,20.Dec,1957,64885600,배우자 있음,1,5,676000,10400,289900,41600,63700,54600,1136200,10,7,4,21,0,0,1,0,0,1,11
4084,22.Apr,1983,79214200,배우자 있음,1,41,291200,201500,201500,249600,120900,70200,1134900,6,11,2,19,0,0,0,0,0,0,11
2937,21.Nov,1982,88857600,미혼,1,47,798200,20800,171600,55900,42900,42900,1132300,8,9,3,20,0,0,0,0,0,0,11
4990,21.Jul,1962,76844300,배우자 있음,0,90,681200,0,174200,36400,36400,201500,1129700,11,8,1,20,0,0,0,0,0,0,11
2276,21.Jul,1963,75346700,미혼,1,71,559000,20800,418600,55900,31200,42900,1128400,4,11,5,20,0,0,0,0,0,0,11
4790,22.Aug,1966,103743900,이혼,1,54,746200,10400,280800,27300,20800,42900,1128400,4,5,1,10,0,0,0,0,0,0,11
3799,22.Feb,1963,87392500,배우자 있음,1,4,409500,45500,418600,59800,9100,185900,1128400,7,11,3,21,0,0,0,0,0,0,11
6312,21.Jun,1967,84540300,배우자 있음,1,29,335400,139100,378300,109200,48100,111800,1121900,10,13,4,27,0,0,0,0,0,0,11
3834,21.Jun,1970,90515100,미혼,1,35,300300,209300,279500,222300,39000,68900,1119300,8,11,2,21,0,0,0,0,0,0,11
3732,21.May,1963,68575000,배우자 있음,1,72,510900,0,310700,117000,89700,89700,1118000,5,9,6,20,0,0,0,0,0,0,11
961,21.Dec,1980,97130800,배우자 있음,1,92,172900,35100,547300,16900,253500,92300,1118000,7,5,2,14,0,0,0,0,0,0,11
9988,21.May,1984,91492700,미혼,1,84,718900,32500,184600,84500,87100,10400,1118000,6,13,3,22,0,0,0,0,0,0,11
8148,21.Apr,1964,66167400,배우자 있음,2,88,370500,36400,314600,71500,148200,175500,1116700,6,12,13,31,0,0,0,0,0,0,11
8952,21.Feb,1961,85239700,배우자 있음,1,96,516100,59800,374400,26000,49400,91000,1116700,6,10,2,18,0,0,0,0,0,0,11
6445,21.Oct,1975,86872500,배우자 있음,0,73,315900,131300,526500,37700,52000,52000,1115400,4,6,1,11,0,0,0,0,0,0,11
1490,21.Feb,1970,72486700,배우자 있음,1,84,877500,0,110500,13000,9100,100100,1110200,10,8,5,23,0,0,0,0,0,0,11
10991,21.Mar,1968,115775400,배우자 있음,0,18,590200,252200,137800,40300,28600,55900,1105000,5,4,1,10,0,0,0,0,0,0,11
2736,21.Mar,1986,95949100,배우자 있음,1,88,475800,161200,202800,92300,101400,70200,1103700,5,11,2,18,0,0,0,0,0,0,11
1184,21.Aug,1976,90576200,이혼,2,46,720200,53300,279500,14300,0,31200,1098500,10,10,3,23,0,0,0,0,0,0,11
2535,20.Nov,1986,114526100,배우자 있음,1,24,211900,0,624000,0,163800,97500,1097200,6,8,1,15,1,0,0,1,1,1,11
8235,22.Apr,1964,90018500,배우자 있음,1,8,556400,39000,278200,104000,39000,79300,1095900,6,10,2,18,0,0,0,0,0,0,11
4390,22.Jul,1962,97909500,배우자 있음,1,14,596700,19500,222300,184600,29900,40300,1093300,5,12,2,19,0,0,0,0,0,0,11
1951,21.Apr,1989,44778500,배우자 있음,0,92,296400,158600,158600,270400,167700,39000,1090700,11,8,6,25,0,0,0,0,0,0,11
11101,21.Jul,1999,116858300,배우자 있음,0,17,535600,28600,171600,76700,36400,237900,1086800,11,8,1,20,0,0,0,0,1,0,11
2579,22.Mar,1965,92446900,배우자 있음,1,95,643500,42900,331500,14300,42900,10400,1085500,6,9,4,19,0,0,0,0,0,0,11
3766,20.Nov,1967,42966300,사별,0,15,130000,92300,315900,140400,122200,284700,1085500,9,8,3,20,0,0,0,0,0,1,11
6999,22.Aug,1988,90559300,배우자 있음,0,80,852800,20800,137800,41600,20800,10400,1084200,7,12,1,20,0,0,0,0,0,0,11
4508,22.Aug,1960,97665100,미혼,0,92,263900,45500,396500,59800,22100,295100,1082900,2,5,1,8,0,0,0,0,0,0,11
4843,22.Aug,1960,97665100,미혼,0,92,263900,45500,396500,59800,22100,295100,1082900,2,5,1,8,0,0,0,0,0,0,11
5841,21.Sep,1974,79162200,배우자 있음,1,61,787800,9100,201500,13000,0,70200,1081600,10,8,5,23,0,0,0,0,0,0,11
7119,21.Apr,1990,89215100,미혼,0,45,513500,19500,341900,78000,70200,49400,1072500,2,6,1,9,0,0,0,0,0,0,11
7488,21.Apr,1971,83448300,미혼,1,30,546000,19500,241800,196300,49400,19500,1072500,5,13,3,21,0,0,0,0,0,0,11
2295,22.May,1962,81471000,배우자 있음,1,57,700700,39000,119600,104000,59800,49400,1072500,5,13,1,19,0,0,0,0,0,0,11
3091,22.Jul,1989,98506200,배우자 있음,1,27,442000,27300,174200,335400,18200,72800,1069900,7,8,1,16,0,0,0,0,0,0,11
762,22.Jul,1989,98506200,배우자 있음,1,27,442000,27300,174200,335400,18200,72800,1069900,7,8,1,16,0,0,0,0,0,0,11
7165,22.Jan,1980,83816200,배우자 있음,1,59,495300,45500,223600,72800,111800,120900,1069900,8,10,2,20,0,0,0,0,0,0,11
7143,22.Feb,1963,97246500,배우자 있음,1,14,271700,210600,271700,53300,210600,48100,1066000,4,10,5,19,0,0,0,0,0,0,11
10858,21.Dec,1983,99491600,배우자 있음,2,38,461500,39000,230100,117000,179400,39000,1066000,9,7,4,20,0,0,0,0,0,0,11
2453,20.Nov,1968,81649100,배우자 있음,1,83,683800,36400,175500,13000,27300,128700,1064700,5,12,3,20,0,0,0,0,0,0,11
7787,20.Nov,1968,81649100,배우자 있음,1,83,683800,36400,175500,13000,27300,128700,1064700,5,12,3,20,0,0,0,0,0,0,11
7828,22.Jul,1989,101246600,배우자 있음,0,29,88400,167700,514800,244400,28600,19500,1063400,3,5,1,9,0,0,0,0,0,0,11
7000,22.Jan,1980,85415200,미혼,0,18,362700,223600,96200,49400,10400,319800,1062100,2,10,1,13,0,0,0,0,0,0,11
2495,22.Sep,1982,109058300,배우자 있음,1,24,282100,49400,455000,144300,110500,19500,1060800,4,10,1,15,0,0,0,0,0,0,11
2570,21.Oct,1976,73494200,배우자 있음,1,35,898300,9100,79300,13000,0,59800,1059500,10,7,4,21,0,1,0,1,0,1,11
6299,21.Mar,1976,55333200,이혼,1,28,421200,62400,241800,50700,23400,257400,1056900,6,4,6,16,0,0,1,0,0,1,11
7005,22.Sep,1989,76289200,미혼,0,71,622700,45500,232700,36400,9100,110500,1056900,5,12,1,18,0,0,0,1,0,0,11
760,21.Nov,1983,78720200,이혼,1,8,764400,9100,98800,143000,19500,19500,1054300,8,9,2,19,0,0,0,0,0,0,11
4058,22.Jan,1963,79669200,미혼,0,76,803400,19500,137800,26000,9100,58500,1054300,11,8,1,20,0,0,0,1,0,0,11
6815,22.Aug,1988,125511100,배우자 있음,0,4,582400,27300,162500,67600,131300,80600,1051700,7,8,0,15,1,0,1,0,1,1,11
7646,22.May,1997,83783700,미혼,1,70,283400,81900,366600,178100,45500,91000,1046500,5,12,4,21,0,0,0,0,0,0,11
843,22.Aug,1979,84138600,배우자 있음,1,47,393900,0,364000,78000,191100,19500,1046500,8,11,4,23,0,0,0,0,0,0,11
5543,21.Sep,1974,75154300,배우자 있음,1,49,708500,9100,148200,48100,27300,101400,1042600,7,11,5,23,0,0,0,1,0,0,11
1743,22.Aug,1982,90634700,미혼,0,99,354900,111800,270400,230100,18200,55900,1041300,2,5,1,8,0,0,0,0,0,0,11
7793,21.Nov,1984,80679300,배우자 있음,1,12,833300,9100,109200,0,39000,49400,1040000,10,7,3,20,0,0,0,1,0,0,11
5136,22.Apr,1981,84932900,미혼,1,58,850200,9100,119600,0,19500,39000,1037400,9,8,7,24,0,0,0,1,1,0,11
5519,21.Nov,1964,83317000,배우자 있음,1,8,410800,75400,209300,98800,66300,175500,1036100,6,4,1,11,0,0,0,0,0,1,11
10507,21.Oct,1985,77481300,이혼,1,14,898300,9100,89700,0,9100,29900,1036100,2,7,4,13,0,0,0,1,0,0,11
618,20.Dec,1985,90205700,배우자 있음,1,17,548600,9100,309400,89700,59800,19500,1036100,7,12,1,20,0,0,0,0,0,0,11
448,21.May,1986,71344000,미혼,1,57,400400,110500,178100,132600,58500,153400,1033500,6,11,2,19,0,0,0,0,0,0,11
9780,21.Sep,1979,92948700,배우자 있음,1,12,604500,32500,171600,176800,0,48100,1033500,8,13,2,23,0,0,0,0,0,0,11
10524,21.Sep,1971,64318800,이혼,1,29,501800,29900,123500,70200,53300,254800,1033500,2,5,4,11,0,0,0,0,0,0,11
378,21.Mar,1979,68290300,배우자 있음,0,68,367900,145600,196300,66300,93600,162500,1032200,7,10,2,19,0,0,0,0,0,0,11
8402,22.Mar,1961,87213100,배우자 있음,1,40,427700,45500,288600,169000,45500,55900,1032200,7,8,2,17,0,0,0,0,0,0,11
5207,20.Dec,1971,69391400,배우자 있음,2,41,635700,7800,197600,10400,7800,171600,1030900,9,6,10,25,0,0,0,0,0,1,11
5589,20.Nov,1972,67577900,이혼,1,95,820300,0,149500,13000,9100,39000,1030900,9,10,3,22,0,0,0,0,0,0,11
4828,22.Sep,1962,103824500,이혼,1,12,92300,128700,361400,240500,157300,49400,1029600,5,5,1,11,0,0,0,0,0,0,11
9710,21.Apr,1977,75511800,이혼,1,80,920400,9100,80600,0,0,19500,1029600,11,7,2,20,0,0,0,0,0,0,11
1627,21.Apr,1965,100486100,이혼,0,84,530400,79300,141700,62400,158600,53300,1025700,5,9,1,15,1,0,0,0,0,0,11
4405,21.Oct,1964,83089500,배우자 있음,2,2,808600,9100,149500,39000,0,19500,1025700,6,12,2,20,0,0,0,0,0,0,11
7683,22.May,1976,92010100,배우자 있음,1,80,720200,45500,146900,0,9100,101400,1023100,5,12,3,20,0,0,0,0,0,0,11
3673,21.Oct,1979,71810700,미혼,1,59,482300,22100,309400,29900,31200,137800,1012700,7,11,3,21,0,0,0,0,0,0,11
535,22.May,1995,105769300,이혼,0,18,211900,29900,551200,35100,84500,98800,1011400,3,13,1,17,0,0,0,0,0,0,11
4608,22.May,1995,105769300,이혼,0,18,211900,29900,551200,35100,84500,98800,1011400,3,13,1,17,0,0,0,0,0,1,11
4607,21.Nov,1967,92777100,배우자 있음,0,24,295100,29900,505700,54600,27300,97500,1010100,4,7,1,12,0,0,0,0,0,0,11
4944,21.Nov,1967,92777100,배우자 있음,0,24,295100,29900,505700,54600,27300,97500,1010100,4,7,1,12,0,0,0,0,0,0,11
4141,21.Nov,1973,93096900,배우자 있음,0,26,553800,63700,165100,144300,27300,54600,1008800,8,10,1,19,0,0,0,0,0,0,11
6250,21.Feb,1957,70662800,사별,1,62,923000,19500,39000,26000,0,0,1007500,11,8,3,22,0,0,0,0,0,1,11
6912,21.Nov,1975,82219800,배우자 있음,2,60,770900,39000,118300,37700,28600,9100,1003600,6,12,1,19,0,0,0,0,0,0,11
2304,21.Dec,1971,86206900,배우자 있음,1,86,812500,9100,128700,13000,28600,9100,1001000,6,12,2,20,0,0,0,0,0,0,11
3900,22.Jun,1980,85390500,배우자 있음,1,54,834600,18200,63700,0,9100,74100,999700,9,9,1,19,0,0,0,0,0,0,11
9958,22.Jun,1980,85390500,배우자 있음,1,54,834600,18200,63700,0,9100,74100,999700,9,9,1,19,0,0,0,0,0,0,11
6722,22.Sep,1962,91547300,배우자 있음,1,98,622700,36400,176800,97500,18200,45500,997100,10,7,3,20,0,0,0,0,0,0,11
3807,21.Feb,1963,77902500,배우자 있음,1,83,614900,27300,228800,24700,27300,72800,995800,9,9,3,21,0,0,0,0,0,0,11
5935,21.Mar,1964,71869200,미혼,1,60,711100,9100,182000,0,9100,81900,993200,7,8,3,18,0,0,0,0,0,0,11
5782,21.Dec,1990,76156600,배우자 있음,1,15,522600,45500,137800,131300,100100,54600,991900,9,9,2,20,0,0,0,1,0,0,11
5121,22.Jun,1985,73616400,미혼,1,30,622700,6500,106600,9100,22100,222300,989300,7,5,2,14,0,0,1,0,0,0,11
10582,21.Sep,1987,93681900,배우자 있음,1,3,234000,41600,452400,98800,41600,117000,985400,5,12,2,19,0,0,0,0,0,0,11
9500,21.Apr,1967,75546900,배우자 있음,1,66,287300,135200,219700,132600,101400,109200,985400,9,8,3,20,0,0,0,0,0,0,11
850,22.Jan,1976,91735800,미혼,1,4,495300,36400,279500,109200,36400,27300,984100,6,9,2,17,0,0,0,0,0,0,11
10245,21.Jan,1994,105183000,미혼,0,71,208000,104000,479700,87100,50700,53300,982800,3,8,1,12,0,0,0,0,0,0,11
8581,21.Jun,1979,64356500,배우자 있음,2,4,785200,0,130000,24700,0,36400,976300,10,8,9,27,0,0,0,0,0,0,11
1518,21.Sep,1973,81502200,배우자 있음,2,29,492700,7800,204100,32500,118300,118300,973700,9,7,5,21,0,0,0,0,0,0,11
9286,21.Jan,1968,108096300,배우자 있음,0,93,529100,36400,130000,156000,96200,23400,971100,5,4,1,10,0,0,0,0,0,0,11
3594,21.Feb,1981,70340400,배우자 있음,2,74,700700,7800,118300,10400,7800,126100,971100,8,9,13,30,0,0,0,0,0,0,11
832,22.May,1974,85558200,배우자 있음,1,90,729300,18200,146900,13000,18200,45500,971100,8,10,3,21,0,0,0,0,0,0,11
466,21.Jun,1952,84857500,배우자 있음,0,9,504400,18200,283400,118300,18200,27300,969800,4,13,1,18,0,0,0,0,0,0,11
10742,21.May,1991,112554000,배우자 있음,0,72,691600,27300,165100,33800,26000,26000,969800,4,5,0,9,0,0,0,0,1,0,11
7732,22.Mar,1986,84256900,배우자 있음,1,81,380900,0,161200,232700,126100,67600,968500,7,10,1,18,0,0,0,0,0,0,11
3478,21.Sep,1979,78760500,배우자 있음,2,17,347100,54600,401700,71500,54600,27300,956800,7,9,10,26,0,0,0,0,0,1,11
5562,21.Sep,1982,78120900,배우자 있음,1,92,652600,15600,141700,20800,7800,117000,955500,7,10,2,19,0,0,0,0,0,0,11
9977,21.Dec,1981,102571300,이혼,1,99,417300,14300,401700,42900,33800,44200,954200,9,5,3,17,0,0,0,0,0,0,11
3427,21.Jul,1963,77767300,배우자 있음,1,11,817700,0,91000,0,0,45500,954200,11,7,6,24,0,0,0,0,0,0,11
9699,22.Mar,1974,87453600,이혼,1,12,464100,45500,352300,36400,36400,18200,952900,6,12,3,21,0,0,0,0,0,0,11
2408,21.Feb,1984,76176100,배우자 있음,2,20,637000,0,239200,13000,36400,27300,952900,7,9,12,28,0,0,0,0,0,0,11
6892,22.Aug,1976,80172300,이혼,1,23,833300,9100,72800,0,0,36400,951600,10,6,8,24,1,0,0,1,0,0,11
4915,20.Oct,1964,69199000,배우자 있음,1,86,228800,93600,127400,176800,27300,297700,951600,5,12,4,21,0,0,0,0,0,0,11
5186,22.Jun,1963,76026600,배우자 있음,1,59,748800,9100,149500,24700,9100,9100,950300,7,9,2,18,0,0,0,1,0,0,11
2829,22.Jun,1963,84773000,배우자 있음,1,25,813800,0,91000,0,9100,36400,950300,9,8,2,19,1,0,0,1,0,0,11
999,21.Mar,1999,111848100,미혼,0,95,637000,57200,162500,37700,26000,28600,949000,6,11,1,18,0,0,0,1,1,1,11
8939,21.Mar,1967,79625000,이혼,1,49,496600,179400,84500,78000,33800,76700,949000,5,12,6,23,0,0,0,0,0,0,11
10446,21.Feb,1965,106622100,배우자 있음,0,58,239200,29900,579800,39000,29900,29900,947700,5,7,1,13,1,0,0,1,1,1,11
5596,22.Jan,1964,76467300,배우자 있음,1,44,666900,18200,200200,24700,0,36400,946400,9,9,1,19,0,0,0,0,0,0,11
7801,21.Dec,1967,71178900,배우자 있음,1,87,256100,139100,295100,9100,76700,170300,946400,5,11,3,19,0,0,0,0,0,0,11
425,21.May,1993,71964100,배우자 있음,2,66,486200,83200,150800,109200,32500,83200,945100,6,11,3,20,0,0,0,0,0,0,11
6613,21.Jan,1978,57864300,배우자 있음,1,39,666900,9100,172900,59800,18200,18200,945100,8,8,6,22,0,0,0,0,0,0,11
9687,22.Aug,1983,95121000,미혼,0,1,239200,226200,332800,65000,39000,41600,943800,5,6,1,12,0,0,0,0,0,0,11
9597,22.May,1977,95482400,배우자 있음,0,10,306800,137800,245700,29900,53300,169000,942500,7,9,1,17,0,0,0,0,0,0,11
1295,21.Nov,1971,,배우자 있음,1,96,300300,84500,254800,49400,92300,161200,942500,6,7,1,14,0,0,0,0,0,0,11
4128,21.Oct,1970,72887100,배우자 있음,1,51,672100,15600,70200,20800,7800,156000,942500,7,7,2,16,0,0,0,0,0,0,11
9984,21.Jun,1989,73238100,배우자 있음,2,25,453700,20800,187200,36400,6500,236600,941200,8,4,5,17,1,0,1,0,0,1,11
7187,21.Aug,1977,,배우자 있음,2,52,487500,54600,62400,122200,85800,124800,937300,4,4,7,15,0,0,0,0,0,0,11
7446,21.Dec,1975,81266900,배우자 있음,1,16,676000,54600,127400,0,54600,18200,930800,6,10,2,18,0,0,0,0,0,0,11
2712,22.Mar,1964,93425800,배우자 있음,1,85,239200,231400,231400,133900,50700,42900,929500,6,10,1,17,0,0,0,0,0,0,11
4785,22.Jul,1978,100908600,배우자 있음,2,3,676000,9100,200200,24700,0,18200,928200,6,11,2,19,0,0,0,0,0,0,11
7718,22.Jul,1955,85800000,배우자 있음,0,36,317200,66300,351000,131300,0,58500,924300,1,5,1,7,0,0,0,0,0,0,11
4656,21.Jun,1998,66625000,미혼,1,28,444600,41600,299000,44200,41600,52000,923000,10,4,5,19,0,0,1,0,0,0,11
550,21.Aug,1960,81035500,이혼,1,87,315900,170300,282100,110500,7800,33800,920400,3,13,2,18,0,0,0,0,0,0,11
3717,22.Jul,1967,79534000,배우자 있음,1,70,523900,31200,37700,7800,31200,283400,915200,5,6,2,13,0,0,1,0,0,0,11
10968,21.Feb,1977,75050300,미혼,1,0,345800,27300,390000,84500,10400,57200,915200,8,6,4,18,0,0,0,0,0,0,11
8911,21.Jul,1975,73216000,배우자 있음,1,11,261300,68900,223600,150800,100100,107900,912600,5,9,3,17,0,0,0,0,0,0,11
2134,20.Nov,1960,69810000,미혼,1,94,341900,6500,302900,89700,53300,107900,902200,5,8,4,17,0,0,0,0,0,0,11
1378,21.Oct,1980,65434200,배우자 있음,1,24,369200,20800,208000,109200,20800,174200,902200,7,6,6,19,0,0,0,0,0,0,11
10704,20.Nov,1977,71243900,미혼,1,65,525200,0,119600,36400,35100,184600,900900,6,9,2,17,0,0,0,0,0,0,11
1618,21.Mar,1973,72859800,배우자 있음,0,9,750100,0,83200,0,0,66300,899600,10,8,2,20,0,0,1,0,0,1,11
5631,21.Jul,1999,64697100,미혼,0,92,262600,61100,256100,71500,54600,193700,899600,5,8,1,14,0,0,0,0,0,0,11
966,21.Oct,1974,57887700,배우자 있음,1,98,699400,16900,118300,22100,7800,33800,898300,6,11,6,23,0,0,0,1,0,0,11
1927,22.Jun,1981,90221300,배우자 있음,1,41,518700,35100,206700,75400,10400,50700,897000,4,5,4,13,0,0,0,0,0,0,11
10142,21.Jun,1984,86418800,이혼,1,99,483600,23400,163800,61100,62400,101400,895700,5,11,2,18,0,0,0,0,0,0,11
7397,21.Oct,1959,63817000,미혼,1,45,642200,6500,106600,9100,0,130000,894400,7,9,3,19,0,0,0,0,0,0,11
1118,21.May,1964,66254500,배우자 있음,1,87,707200,16900,110500,10400,7800,37700,890500,10,5,3,18,0,0,1,0,0,0,11
6715,21.Mar,1956,78260000,미혼,1,3,652600,24700,171600,0,7800,33800,890500,6,11,6,23,0,0,0,0,0,0,11
4324,21.Jan,1997,55103100,배우자 있음,1,42,305500,0,305500,24700,5200,248300,889200,8,7,5,20,0,0,0,0,0,0,11
5430,20.Dec,1964,70785000,배우자 있음,2,0,590200,0,222300,10400,24700,41600,889200,9,8,12,29,0,0,0,0,0,0,11
8432,20.Dec,1964,70785000,배우자 있음,2,0,590200,0,222300,10400,24700,41600,889200,9,8,12,29,0,0,0,0,0,0,11
